Week_Index,Partner,SKU,Category,Planned_Units,Planned_Revenue,Planned_GM_Dollars
21,Macy's,SKU00513,Seasonal Capsule,4,383.88,202.04
21,Macy's,SKU00519,Seasonal Capsule,2,192.44,98.14
21,Macy's,SKU00529,Men's Denim,2,102.06,48.72
21,Macy's,SKU00530,Loungewear,1,42.91,24.92
21,Macy's,SKU00533,Seasonal Capsule,3,147.66,70.74
21,Macy's,SKU00540,Women's Denim,1,51.79,27.81
21,Macy's,SKU00550,Accessories,4,120.36,77.4
21,Macy's,SKU00552,Loungewear,12,708.48,383.04
21,Macy's,SKU00556,Graphic Tees,6,80.1,48.6
21,Macy's,SKU00560,Activewear,2,118.78,68.26
21,Macy's,SKU00563,Women's Denim,1,60.43,32.18
21,Macy's,SKU00565,Graphic Tees,2,57.96,35.8
21,Macy's,SKU00567,Graphic Tees,11,328.9,207.79
21,Macy's,SKU00568,Graphic Tees,2,39.88,25.42
21,Macy's,SKU00573,Graphic Tees,8,180.32,108.16
21,Macy's,SKU00577,Women's Denim,2,127.44,66.58
21,Macy's,SKU00578,Seasonal Capsule,6,576.96,300.24
21,Macy's,SKU00579,Tops & Blouses,3,79.47,43.23
21,Macy's,SKU00586,Aerie Intimates,8,255.76,136.64
21,Macy's,SKU00590,Women's Denim,6,271.56,133.38
21,Macy's,SKU00591,Women's Denim,2,111.82,56.2
21,Macy's,SKU00594,Graphic Tees,14,212.94,124.88
21,Macy's,SKU00595,Loungewear,7,301.63,166.11
22,Macy's,SKU00001,Graphic Tees,4,76.04,43.68
22,Macy's,SKU00003,Accessories,7,102.83,61.74
22,Macy's,SKU00010,Activewear,2,93.58,55.0
22,Macy's,SKU00014,Women's Denim,4,200.24,112.2
22,Macy's,SKU00022,Women's Denim,5,204.4,105.5
22,Macy's,SKU00024,Graphic Tees,4,96.36,53.08
22,Macy's,SKU00025,Tops & Blouses,4,163.08,91.12
22,Macy's,SKU00026,Accessories,3,48.99,32.67
22,Macy's,SKU00027,Women's Denim,5,314.65,160.85
22,Macy's,SKU00037,Aerie Intimates,1,15.2,8.86
22,Macy's,SKU00039,Activewear,3,81.36,41.46
22,Macy's,SKU00041,Women's Denim,20,1275.8,748.2
22,Macy's,SKU00043,Men's Denim,2,115.04,63.04
22,Macy's,SKU00046,Activewear,8,229.2,116.64
22,Macy's,SKU00049,Outerwear,1,95.82,49.79
22,Macy's,SKU00062,Aerie Intimates,11,200.75,118.69
22,Macy's,SKU00064,Graphic Tees,2,36.42,20.68
22,Macy's,SKU00071,Accessories,11,228.91,139.81
22,Macy's,SKU00087,Accessories,9,200.16,127.89
22,Macy's,SKU00095,Accessories,1,39.8,24.5
22,Macy's,SKU00103,Aerie Intimates,12,215.52,118.2
22,Macy's,SKU00108,Accessories,1,27.92,17.72
22,Macy's,SKU00110,Men's Denim,3,174.66,84.24
22,Macy's,SKU00112,Women's Denim,17,979.37,541.11
22,Macy's,SKU00119,Loungewear,9,271.71,167.58
22,Macy's,SKU00126,Graphic Tees,13,332.02,211.12
22,Macy's,SKU00128,Loungewear,11,527.45,321.53
22,Macy's,SKU00130,Tops & Blouses,3,62.04,35.94
22,Macy's,SKU00132,Women's Denim,5,200.65,116.35
22,Macy's,SKU00140,Seasonal Capsule,2,184.32,92.1
22,Macy's,SKU00142,Aerie Intimates,1,25.48,14.87
22,Macy's,SKU00144,Aerie Intimates,1,30.46,18.36
22,Macy's,SKU00149,Men's Denim,5,390.8,219.5
22,Macy's,SKU00151,Seasonal Capsule,11,996.71,491.15
22,Macy's,SKU00158,Accessories,1,18.02,11.22
22,Macy's,SKU00161,Graphic Tees,21,420.63,238.77
22,Macy's,SKU00164,Tops & Blouses,3,63.09,36.0
22,Macy's,SKU00166,Loungewear,5,178.8,98.1
22,Macy's,SKU00170,Outerwear,6,758.22,399.48
22,Macy's,SKU00187,Loungewear,5,223.7,118.65
22,Macy's,SKU00195,Aerie Intimates,8,273.6,155.36
22,Macy's,SKU00201,Activewear,3,129.75,65.49
22,Macy's,SKU00216,Women's Denim,6,250.08,136.44
22,Macy's,SKU00217,Aerie Intimates,20,547.8,290.8
22,Macy's,SKU00218,Accessories,3,81.51,51.21
22,Macy's,SKU00219,Activewear,1,33.57,17.06
22,Macy's,SKU00225,Aerie Intimates,5,151.05,82.75
22,Macy's,SKU00233,Outerwear,4,512.28,259.92
22,Macy's,SKU00239,Activewear,5,174.35,91.3
22,Macy's,SKU00242,Seasonal Capsule,2,193.22,105.46
22,Macy's,SKU00245,Men's Denim,5,305.15,145.45
22,Macy's,SKU00256,Outerwear,1,93.71,48.56
22,Macy's,SKU00262,Seasonal Capsule,5,250.4,130.05
22,Macy's,SKU00263,Women's Denim,6,351.54,195.66
22,Macy's,SKU00267,Activewear,6,347.76,204.6
22,Macy's,SKU00272,Loungewear,11,309.43,175.78
22,Macy's,SKU00280,Accessories,4,72.32,44.12
22,Macy's,SKU00284,Men's Denim,7,360.22,182.7
22,Macy's,SKU00285,Outerwear,1,77.67,37.67
22,Macy's,SKU00290,Outerwear,3,271.92,117.03
22,Macy's,SKU00295,Women's Denim,2,105.38,59.9
22,Macy's,SKU00301,Men's Denim,1,76.81,38.66
22,Macy's,SKU00304,Activewear,10,278.3,144.0
22,Macy's,SKU00305,Accessories,2,55.84,36.28
22,Macy's,SKU00307,Tops & Blouses,1,28.38,15.29
22,Macy's,SKU00313,Men's Denim,2,149.58,82.02
22,Macy's,SKU00315,Loungewear,3,172.77,91.98
22,Macy's,SKU00317,Graphic Tees,19,523.45,304.76
22,Macy's,SKU00318,Women's Denim,2,131.42,67.7
22,Macy's,SKU00321,Outerwear,5,357.6,189.45
22,Macy's,SKU00323,Activewear,9,232.29,135.54
22,Macy's,SKU00324,Aerie Intimates,48,1326.72,758.4
22,Macy's,SKU00332,Accessories,7,99.68,59.92
22,Macy's,SKU00339,Tops & Blouses,1,25.45,13.35
22,Macy's,SKU00342,Tops & Blouses,17,583.61,345.44
22,Macy's,SKU00343,Women's Denim,3,125.85,66.09
22,Macy's,SKU00345,Graphic Tees,4,89.8,55.48
22,Macy's,SKU00352,Loungewear,8,225.92,123.92
22,Macy's,SKU00353,Activewear,2,81.12,45.5
22,Macy's,SKU00356,Activewear,15,654.3,345.9
22,Macy's,SKU00358,Outerwear,5,553.25,251.95
22,Macy's,SKU00360,Outerwear,4,508.16,247.4
22,Macy's,SKU00366,Graphic Tees,7,116.48,70.28
22,Macy's,SKU00369,Women's Denim,4,267.56,134.08
22,Macy's,SKU00370,Men's Denim,5,399.15,194.55
22,Macy's,SKU00378,Men's Denim,3,153.36,74.58
22,Macy's,SKU00388,Women's Denim,7,414.96,204.4
22,Macy's,SKU00391,Seasonal Capsule,1,76.69,35.76
22,Macy's,SKU00392,Graphic Tees,8,196.8,127.44
22,Macy's,SKU00393,Graphic Tees,10,206.8,120.2
22,Macy's,SKU00396,Seasonal Capsule,1,81.79,44.21
22,Macy's,SKU00404,Loungewear,1,46.72,24.8
22,Macy's,SKU00407,Graphic Tees,5,73.35,46.45
22,Macy's,SKU00415,Activewear,10,611.2,358.3
22,Macy's,SKU00417,Aerie Intimates,4,81.68,47.48
22,Macy's,SKU00421,Accessories,7,96.18,59.01
22,Macy's,SKU00422,Accessories,17,648.72,433.67
22,Macy's,SKU00427,Tops & Blouses,1,25.21,13.95
22,Macy's,SKU00430,Men's Denim,4,219.64,106.44
22,Macy's,SKU00432,Accessories,7,99.68,63.07
22,Macy's,SKU00437,Men's Denim,3,217.38,120.6
22,Macy's,SKU00451,Accessories,4,118.0,76.56
22,Macy's,SKU00454,Seasonal Capsule,1,46.36,23.9
22,Macy's,SKU00458,Tops & Blouses,3,91.38,47.4
22,Macy's,SKU00459,Men's Denim,2,100.52,50.1
22,Macy's,SKU00460,Men's Denim,1,59.31,31.79
22,Macy's,SKU00469,Women's Denim,2,104.04,52.18
22,Macy's,SKU00471,Men's Denim,1,63.15,31.39
22,Macy's,SKU00473,Men's Denim,5,360.0,186.05
22,Macy's,SKU00487,Men's Denim,11,632.94,324.17
22,Macy's,SKU00488,Aerie Intimates,2,62.72,36.52
22,Macy's,SKU00489,Seasonal Capsule,1,41.03,22.35
22,Macy's,SKU00495,Tops & Blouses,8,167.44,94.16
22,Macy's,SKU00496,Graphic Tees,13,203.97,119.21
22,Macy's,SKU00497,Outerwear,6,595.8,273.18
22,Macy's,SKU00512,Graphic Tees,23,647.22,378.12
22,Macy's,SKU00513,Seasonal Capsule,4,383.88,202.04
22,Macy's,SKU00519,Seasonal Capsule,2,192.44,98.14
22,Macy's,SKU00527,Graphic Tees,1,16.92,10.96
22,Macy's,SKU00529,Men's Denim,2,102.06,48.72
22,Macy's,SKU00530,Loungewear,1,42.91,24.92
22,Macy's,SKU00533,Seasonal Capsule,3,147.66,70.74
22,Macy's,SKU00540,Women's Denim,1,51.79,27.81
22,Macy's,SKU00549,Tops & Blouses,1,24.64,13.21
22,Macy's,SKU00550,Accessories,3,90.27,58.05
22,Macy's,SKU00552,Loungewear,11,649.44,351.12
22,Macy's,SKU00556,Graphic Tees,7,93.45,56.7
22,Macy's,SKU00560,Activewear,2,118.78,68.26
22,Macy's,SKU00563,Women's Denim,1,60.43,32.18
22,Macy's,SKU00565,Graphic Tees,2,57.96,35.8
22,Macy's,SKU00567,Graphic Tees,12,358.8,226.68
22,Macy's,SKU00568,Graphic Tees,2,39.88,25.42
22,Macy's,SKU00573,Graphic Tees,9,202.86,121.68
22,Macy's,SKU00575,Loungewear,10,256.8,140.9
22,Macy's,SKU00577,Women's Denim,2,127.44,66.58
22,Macy's,SKU00578,Seasonal Capsule,6,576.96,300.24
22,Macy's,SKU00579,Tops & Blouses,3,79.47,43.23
22,Macy's,SKU00586,Aerie Intimates,8,255.76,136.64
22,Macy's,SKU00590,Women's Denim,7,316.82,155.61
22,Macy's,SKU00591,Women's Denim,2,111.82,56.2
22,Macy's,SKU00594,Graphic Tees,15,228.15,133.8
22,Macy's,SKU00595,Loungewear,7,301.63,166.11
23,Macy's,SKU00001,Graphic Tees,5,95.05,54.6
23,Macy's,SKU00003,Accessories,7,102.83,61.74
23,Macy's,SKU00010,Activewear,2,93.58,55.0
23,Macy's,SKU00014,Women's Denim,3,150.18,84.15
23,Macy's,SKU00022,Women's Denim,4,163.52,84.4
23,Macy's,SKU00024,Graphic Tees,5,120.45,66.35
23,Macy's,SKU00025,Tops & Blouses,5,203.85,113.9
23,Macy's,SKU00026,Accessories,3,48.99,32.67
23,Macy's,SKU00027,Women's Denim,4,251.72,128.68
23,Macy's,SKU00031,Outerwear,1,89.45,47.17
23,Macy's,SKU00037,Aerie Intimates,1,15.2,8.86
23,Macy's,SKU00039,Activewear,2,54.24,27.64
23,Macy's,SKU00041,Women's Denim,16,1020.64,598.56
23,Macy's,SKU00043,Men's Denim,3,172.56,94.56
23,Macy's,SKU00046,Activewear,7,200.55,102.06
23,Macy's,SKU00049,Outerwear,1,95.82,49.79
23,Macy's,SKU00062,Aerie Intimates,10,182.5,107.9
23,Macy's,SKU00064,Graphic Tees,3,54.63,31.02
23,Macy's,SKU00071,Accessories,11,228.91,139.81
23,Macy's,SKU00087,Accessories,9,200.16,127.89
23,Macy's,SKU00095,Accessories,1,39.8,24.5
23,Macy's,SKU00103,Aerie Intimates,11,197.56,108.35
23,Macy's,SKU00108,Accessories,1,27.92,17.72
23,Macy's,SKU00110,Men's Denim,3,174.66,84.24
23,Macy's,SKU00112,Women's Denim,14,806.54,445.62
23,Macy's,SKU00119,Loungewear,10,301.9,186.2
23,Macy's,SKU00126,Graphic Tees,17,434.18,276.08
23,Macy's,SKU00128,Loungewear,13,623.35,379.99
23,Macy's,SKU00130,Tops & Blouses,3,62.04,35.94
23,Macy's,SKU00132,Women's Denim,4,160.52,93.08
23,Macy's,SKU00140,Seasonal Capsule,2,184.32,92.1
23,Macy's,SKU00142,Aerie Intimates,1,25.48,14.87
23,Macy's,SKU00144,Aerie Intimates,1,30.46,18.36
23,Macy's,SKU00147,Outerwear,1,110.0,51.77
23,Macy's,SKU00149,Men's Denim,6,468.96,263.4
23,Macy's,SKU00151,Seasonal Capsule,9,815.49,401.85
23,Macy's,SKU00161,Graphic Tees,27,540.81,306.99
23,Macy's,SKU00164,Tops & Blouses,3,63.09,36.0
23,Macy's,SKU00166,Loungewear,6,214.56,117.72
23,Macy's,SKU00170,Outerwear,6,758.22,399.48
23,Macy's,SKU00187,Loungewear,6,268.44,142.38
23,Macy's,SKU00195,Aerie Intimates,7,239.4,135.94
23,Macy's,SKU00201,Activewear,2,86.5,43.66
23,Macy's,SKU00216,Women's Denim,5,208.4,113.7
23,Macy's,SKU00217,Aerie Intimates,18,493.02,261.72
23,Macy's,SKU00218,Accessories,3,81.51,51.21
23,Macy's,SKU00219,Activewear,1,33.57,17.06
23,Macy's,SKU00225,Aerie Intimates,4,120.84,66.2
23,Macy's,SKU00233,Outerwear,3,384.21,194.94
23,Macy's,SKU00239,Activewear,4,139.48,73.04
23,Macy's,SKU00242,Seasonal Capsule,2,193.22,105.46
23,Macy's,SKU00245,Men's Denim,5,305.15,145.45
23,Macy's,SKU00256,Outerwear,1,93.71,48.56
23,Macy's,SKU00262,Seasonal Capsule,4,200.32,104.04
23,Macy's,SKU00263,Women's Denim,5,292.95,163.05
23,Macy's,SKU00267,Activewear,6,347.76,204.6
23,Macy's,SKU00272,Loungewear,13,365.69,207.74
23,Macy's,SKU00280,Accessories,4,72.32,44.12
23,Macy's,SKU00284,Men's Denim,7,360.22,182.7
23,Macy's,SKU00285,Outerwear,1,77.67,37.67
23,Macy's,SKU00290,Outerwear,3,271.92,117.03
23,Macy's,SKU00295,Women's Denim,2,105.38,59.9
23,Macy's,SKU00301,Men's Denim,1,76.81,38.66
23,Macy's,SKU00304,Activewear,9,250.47,129.6
23,Macy's,SKU00305,Accessories,2,55.84,36.28
23,Macy's,SKU00307,Tops & Blouses,2,56.76,30.58
23,Macy's,SKU00313,Men's Denim,3,224.37,123.03
23,Macy's,SKU00315,Loungewear,4,230.36,122.64
23,Macy's,SKU00317,Graphic Tees,24,661.2,384.96
23,Macy's,SKU00318,Women's Denim,2,131.42,67.7
23,Macy's,SKU00321,Outerwear,5,357.6,189.45
23,Macy's,SKU00323,Activewear,8,206.48,120.48
23,Macy's,SKU00324,Aerie Intimates,43,1188.52,679.4
23,Macy's,SKU00332,Accessories,7,99.68,59.92
23,Macy's,SKU00339,Tops & Blouses,1,25.45,13.35
23,Macy's,SKU00342,Tops & Blouses,22,755.26,447.04
23,Macy's,SKU00343,Women's Denim,3,125.85,66.09
23,Macy's,SKU00345,Graphic Tees,5,112.25,69.35
23,Macy's,SKU00352,Loungewear,10,282.4,154.9
23,Macy's,SKU00353,Activewear,2,81.12,45.5
23,Macy's,SKU00356,Activewear,13,567.06,299.78
23,Macy's,SKU00358,Outerwear,4,442.6,201.56
23,Macy's,SKU00360,Outerwear,3,381.12,185.55
23,Macy's,SKU00366,Graphic Tees,9,149.76,90.36
23,Macy's,SKU00369,Women's Denim,3,200.67,100.56
23,Macy's,SKU00370,Men's Denim,5,399.15,194.55
23,Macy's,SKU00378,Men's Denim,4,204.48,99.44
23,Macy's,SKU00388,Women's Denim,6,355.68,175.2
23,Macy's,SKU00391,Seasonal Capsule,1,76.69,35.76
23,Macy's,SKU00392,Graphic Tees,10,246.0,159.3
23,Macy's,SKU00393,Graphic Tees,13,268.84,156.26
23,Macy's,SKU00396,Seasonal Capsule,1,81.79,44.21
23,Macy's,SKU00404,Loungewear,2,93.44,49.6
23,Macy's,SKU00407,Graphic Tees,6,88.02,55.74
23,Macy's,SKU00415,Activewear,9,550.08,322.47
23,Macy's,SKU00417,Aerie Intimates,3,61.26,35.61
23,Macy's,SKU00421,Accessories,7,96.18,59.01
23,Macy's,SKU00422,Accessories,16,610.56,408.16
23,Macy's,SKU00427,Tops & Blouses,2,50.42,27.9
23,Macy's,SKU00430,Men's Denim,4,219.64,106.44
23,Macy's,SKU00432,Accessories,7,99.68,63.07
23,Macy's,SKU00437,Men's Denim,3,217.38,120.6
23,Macy's,SKU00438,Loungewear,4,136.0,83.04
23,Macy's,SKU00451,Accessories,4,118.0,76.56
23,Macy's,SKU00454,Seasonal Capsule,1,46.36,23.9
23,Macy's,SKU00458,Tops & Blouses,4,121.84,63.2
23,Macy's,SKU00459,Men's Denim,2,100.52,50.1
23,Macy's,SKU00460,Men's Denim,2,118.62,63.58
23,Macy's,SKU00469,Women's Denim,2,104.04,52.18
23,Macy's,SKU00471,Men's Denim,1,63.15,31.39
23,Macy's,SKU00473,Men's Denim,5,360.0,186.05
23,Macy's,SKU00487,Men's Denim,12,690.48,353.64
23,Macy's,SKU00488,Aerie Intimates,2,62.72,36.52
23,Macy's,SKU00489,Seasonal Capsule,1,41.03,22.35
23,Macy's,SKU00495,Tops & Blouses,11,230.23,129.47
23,Macy's,SKU00496,Graphic Tees,17,266.73,155.89
23,Macy's,SKU00497,Outerwear,5,496.5,227.65
23,Macy's,SKU00512,Graphic Tees,29,816.06,476.76
23,Macy's,SKU00513,Seasonal Capsule,3,287.91,151.53
23,Macy's,SKU00519,Seasonal Capsule,2,192.44,98.14
23,Macy's,SKU00527,Graphic Tees,2,33.84,21.92
23,Macy's,SKU00529,Men's Denim,2,102.06,48.72
23,Macy's,SKU00530,Loungewear,1,42.91,24.92
23,Macy's,SKU00533,Seasonal Capsule,2,98.44,47.16
23,Macy's,SKU00540,Women's Denim,1,51.79,27.81
23,Macy's,SKU00544,Activewear,5,137.5,82.0
23,Macy's,SKU00549,Tops & Blouses,1,24.64,13.21
23,Macy's,SKU00550,Accessories,3,90.27,58.05
23,Macy's,SKU00552,Loungewear,13,767.52,414.96
23,Macy's,SKU00556,Graphic Tees,8,106.8,64.8
23,Macy's,SKU00560,Activewear,2,118.78,68.26
23,Macy's,SKU00563,Women's Denim,1,60.43,32.18
23,Macy's,SKU00565,Graphic Tees,3,86.94,53.7
23,Macy's,SKU00567,Graphic Tees,15,448.5,283.35
23,Macy's,SKU00568,Graphic Tees,2,39.88,25.42
23,Macy's,SKU00573,Graphic Tees,11,247.94,148.72
23,Macy's,SKU00575,Loungewear,11,282.48,154.99
23,Macy's,SKU00577,Women's Denim,2,127.44,66.58
23,Macy's,SKU00578,Seasonal Capsule,5,480.8,250.2
23,Macy's,SKU00579,Tops & Blouses,4,105.96,57.64
23,Macy's,SKU00586,Aerie Intimates,7,223.79,119.56
23,Macy's,SKU00590,Women's Denim,6,271.56,133.38
23,Macy's,SKU00591,Women's Denim,2,111.82,56.2
23,Macy's,SKU00594,Graphic Tees,19,288.99,169.48
23,Macy's,SKU00595,Loungewear,8,344.72,189.84
24,Macy's,SKU00001,Graphic Tees,4,76.04,43.68
24,Macy's,SKU00003,Accessories,8,117.52,70.56
24,Macy's,SKU00010,Activewear,2,93.58,55.0
24,Macy's,SKU00014,Women's Denim,3,150.18,84.15
24,Macy's,SKU00022,Women's Denim,4,163.52,84.4
24,Macy's,SKU00024,Graphic Tees,4,96.36,53.08
24,Macy's,SKU00025,Tops & Blouses,5,203.85,113.9
24,Macy's,SKU00026,Accessories,3,48.99,32.67
24,Macy's,SKU00027,Women's Denim,4,251.72,128.68
24,Macy's,SKU00031,Outerwear,1,89.45,47.17
24,Macy's,SKU00037,Aerie Intimates,1,15.2,8.86
24,Macy's,SKU00039,Activewear,2,54.24,27.64
24,Macy's,SKU00041,Women's Denim,17,1084.43,635.97
24,Macy's,SKU00043,Men's Denim,3,172.56,94.56
24,Macy's,SKU00046,Activewear,7,200.55,102.06
24,Macy's,SKU00049,Outerwear,1,95.82,49.79
24,Macy's,SKU00062,Aerie Intimates,10,182.5,107.9
24,Macy's,SKU00064,Graphic Tees,2,36.42,20.68
24,Macy's,SKU00071,Accessories,14,291.34,177.94
24,Macy's,SKU00087,Accessories,11,244.64,156.31
24,Macy's,SKU00095,Accessories,1,39.8,24.5
24,Macy's,SKU00103,Aerie Intimates,12,215.52,118.2
24,Macy's,SKU00108,Accessories,1,27.92,17.72
24,Macy's,SKU00110,Men's Denim,3,174.66,84.24
24,Macy's,SKU00112,Women's Denim,14,806.54,445.62
24,Macy's,SKU00119,Loungewear,10,301.9,186.2
24,Macy's,SKU00126,Graphic Tees,13,332.02,211.12
24,Macy's,SKU00128,Loungewear,12,575.4,350.76
24,Macy's,SKU00130,Tops & Blouses,3,62.04,35.94
24,Macy's,SKU00132,Women's Denim,4,160.52,93.08
24,Macy's,SKU00140,Seasonal Capsule,2,184.32,92.1
24,Macy's,SKU00142,Aerie Intimates,1,25.48,14.87
24,Macy's,SKU00144,Aerie Intimates,1,30.46,18.36
24,Macy's,SKU00147,Outerwear,1,110.0,51.77
24,Macy's,SKU00149,Men's Denim,6,468.96,263.4
24,Macy's,SKU00151,Seasonal Capsule,10,906.1,446.5
24,Macy's,SKU00158,Accessories,1,18.02,11.22
24,Macy's,SKU00161,Graphic Tees,21,420.63,238.77
24,Macy's,SKU00164,Tops & Blouses,3,63.09,36.0
24,Macy's,SKU00166,Loungewear,6,214.56,117.72
24,Macy's,SKU00170,Outerwear,5,631.85,332.9
24,Macy's,SKU00187,Loungewear,6,268.44,142.38
24,Macy's,SKU00190,Aerie Intimates,2,55.62,30.54
24,Macy's,SKU00195,Aerie Intimates,8,273.6,155.36
24,Macy's,SKU00201,Activewear,2,86.5,43.66
24,Macy's,SKU00207,Men's Denim,5,318.5,156.65
24,Macy's,SKU00216,Women's Denim,5,208.4,113.7
24,Macy's,SKU00217,Aerie Intimates,20,547.8,290.8
24,Macy's,SKU00218,Accessories,3,81.51,51.21
24,Macy's,SKU00219,Activewear,1,33.57,17.06
24,Macy's,SKU00225,Aerie Intimates,5,151.05,82.75
24,Macy's,SKU00233,Outerwear,3,384.21,194.94
24,Macy's,SKU00239,Activewear,4,139.48,73.04
24,Macy's,SKU00242,Seasonal Capsule,2,193.22,105.46
24,Macy's,SKU00245,Men's Denim,5,305.15,145.45
24,Macy's,SKU00256,Outerwear,1,93.71,48.56
24,Macy's,SKU00262,Seasonal Capsule,4,200.32,104.04
24,Macy's,SKU00263,Women's Denim,5,292.95,163.05
24,Macy's,SKU00267,Activewear,6,347.76,204.6
24,Macy's,SKU00272,Loungewear,13,365.69,207.74
24,Macy's,SKU00280,Accessories,5,90.4,55.15
24,Macy's,SKU00284,Men's Denim,8,411.68,208.8
24,Macy's,SKU00285,Outerwear,1,77.67,37.67
24,Macy's,SKU00290,Outerwear,3,271.92,117.03
24,Macy's,SKU00295,Women's Denim,2,105.38,59.9
24,Macy's,SKU00301,Men's Denim,1,76.81,38.66
24,Macy's,SKU00304,Activewear,9,250.47,129.6
24,Macy's,SKU00305,Accessories,2,55.84,36.28
24,Macy's,SKU00307,Tops & Blouses,1,28.38,15.29
24,Macy's,SKU00313,Men's Denim,3,224.37,123.03
24,Macy's,SKU00315,Loungewear,4,230.36,122.64
24,Macy's,SKU00317,Graphic Tees,19,523.45,304.76
24,Macy's,SKU00318,Women's Denim,2,131.42,67.7
24,Macy's,SKU00321,Outerwear,4,286.08,151.56
24,Macy's,SKU00323,Activewear,8,206.48,120.48
24,Macy's,SKU00324,Aerie Intimates,47,1299.08,742.6
24,Macy's,SKU00332,Accessories,9,128.16,77.04
24,Macy's,SKU00339,Tops & Blouses,1,25.45,13.35
24,Macy's,SKU00342,Tops & Blouses,20,686.6,406.4
24,Macy's,SKU00343,Women's Denim,3,125.85,66.09
24,Macy's,SKU00345,Graphic Tees,4,89.8,55.48
24,Macy's,SKU00352,Loungewear,9,254.16,139.41
24,Macy's,SKU00353,Activewear,2,81.12,45.5
24,Macy's,SKU00356,Activewear,13,567.06,299.78
24,Macy's,SKU00358,Outerwear,4,442.6,201.56
24,Macy's,SKU00360,Outerwear,3,381.12,185.55
24,Macy's,SKU00366,Graphic Tees,7,116.48,70.28
24,Macy's,SKU00369,Women's Denim,4,267.56,134.08
24,Macy's,SKU00370,Men's Denim,6,478.98,233.46
24,Macy's,SKU00378,Men's Denim,4,204.48,99.44
24,Macy's,SKU00388,Women's Denim,6,355.68,175.2
24,Macy's,SKU00391,Seasonal Capsule,1,76.69,35.76
24,Macy's,SKU00392,Graphic Tees,8,196.8,127.44
24,Macy's,SKU00393,Graphic Tees,10,206.8,120.2
24,Macy's,SKU00396,Seasonal Capsule,1,81.79,44.21
24,Macy's,SKU00404,Loungewear,2,93.44,49.6
24,Macy's,SKU00406,Loungewear,1,29.12,16.69
24,Macy's,SKU00407,Graphic Tees,5,73.35,46.45
24,Macy's,SKU00415,Activewear,9,550.08,322.47
24,Macy's,SKU00417,Aerie Intimates,4,81.68,47.48
24,Macy's,SKU00421,Accessories,8,109.92,67.44
24,Macy's,SKU00422,Accessories,20,763.2,510.2
24,Macy's,SKU00427,Tops & Blouses,1,25.21,13.95
24,Macy's,SKU00430,Men's Denim,5,274.55,133.05
24,Macy's,SKU00432,Accessories,9,128.16,81.09
24,Macy's,SKU00437,Men's Denim,4,289.84,160.8
24,Macy's,SKU00438,Loungewear,3,102.0,62.28
24,Macy's,SKU00451,Accessories,5,147.5,95.7
24,Macy's,SKU00454,Seasonal Capsule,1,46.36,23.9
24,Macy's,SKU00458,Tops & Blouses,4,121.84,63.2
24,Macy's,SKU00459,Men's Denim,2,100.52,50.1
24,Macy's,SKU00460,Men's Denim,2,118.62,63.58
24,Macy's,SKU00469,Women's Denim,2,104.04,52.18
24,Macy's,SKU00471,Men's Denim,1,63.15,31.39
24,Macy's,SKU00473,Men's Denim,6,432.0,223.26
24,Macy's,SKU00487,Men's Denim,13,748.02,383.11
24,Macy's,SKU00488,Aerie Intimates,2,62.72,36.52
24,Macy's,SKU00489,Seasonal Capsule,1,41.03,22.35
24,Macy's,SKU00495,Tops & Blouses,10,209.3,117.7
24,Macy's,SKU00496,Graphic Tees,13,203.97,119.21
24,Macy's,SKU00497,Outerwear,4,397.2,182.12
24,Macy's,SKU00512,Graphic Tees,23,647.22,378.12
24,Macy's,SKU00513,Seasonal Capsule,4,383.88,202.04
24,Macy's,SKU00519,Seasonal Capsule,2,192.44,98.14
24,Macy's,SKU00527,Graphic Tees,1,16.92,10.96
24,Macy's,SKU00529,Men's Denim,2,102.06,48.72
24,Macy's,SKU00530,Loungewear,1,42.91,24.92
24,Macy's,SKU00540,Women's Denim,1,51.79,27.81
24,Macy's,SKU00544,Activewear,5,137.5,82.0
24,Macy's,SKU00549,Tops & Blouses,1,24.64,13.21
24,Macy's,SKU00550,Accessories,4,120.36,77.4
24,Macy's,SKU00552,Loungewear,13,767.52,414.96
24,Macy's,SKU00556,Graphic Tees,7,93.45,56.7
24,Macy's,SKU00560,Activewear,2,118.78,68.26
24,Macy's,SKU00563,Women's Denim,1,60.43,32.18
24,Macy's,SKU00565,Graphic Tees,2,57.96,35.8
24,Macy's,SKU00567,Graphic Tees,12,358.8,226.68
24,Macy's,SKU00568,Graphic Tees,2,39.88,25.42
24,Macy's,SKU00573,Graphic Tees,9,202.86,121.68
24,Macy's,SKU00575,Loungewear,11,282.48,154.99
24,Macy's,SKU00577,Women's Denim,2,127.44,66.58
24,Macy's,SKU00578,Seasonal Capsule,6,576.96,300.24
24,Macy's,SKU00579,Tops & Blouses,4,105.96,57.64
24,Macy's,SKU00586,Aerie Intimates,8,255.76,136.64
24,Macy's,SKU00590,Women's Denim,6,271.56,133.38
24,Macy's,SKU00591,Women's Denim,2,111.82,56.2
24,Macy's,SKU00594,Graphic Tees,15,228.15,133.8
24,Macy's,SKU00595,Loungewear,8,344.72,189.84
25,Macy's,SKU00001,Graphic Tees,5,95.05,54.6
25,Macy's,SKU00003,Accessories,8,117.52,70.56
25,Macy's,SKU00010,Activewear,1,46.79,27.5
25,Macy's,SKU00014,Women's Denim,4,200.24,112.2
