Fiscal_Year,Week_Index,Season,Partner,Category,Planned_Units,Allocated_Units,Backorder_Units,Actual_Units,Actual_Revenue,Actual_GM_Dollars,Avg_Fill_Rate,Avg_Forecast_Accuracy,Avg_Markdown_Rate,Actual_GM_Pct
2024,28,Fall,NuOrder_Direct,Accessories,38,38,0,38,862.46,526.8,1.0,0.9098888888888889,0.08866666666666667,0.611
2024,28,Fall,NuOrder_Direct,Activewear,36,36,0,35,1441.03,739.91,1.0,0.9818181818181819,0.07418181818181818,0.513
2024,28,Fall,NuOrder_Direct,Aerie Intimates,90,89,1,84,2055.13,1148.98,0.9615384615384616,0.8913846153846154,0.07723076923076923,0.559
2024,28,Fall,NuOrder_Direct,Graphic Tees,74,74,0,69,1447.02,796.64,1.0,0.9556153846153846,0.096,0.551
2024,28,Fall,NuOrder_Direct,Loungewear,53,52,1,51,1875.97,964.94,0.9897857142857143,0.9582857142857143,0.0912142857142857,0.514
2024,28,Fall,NuOrder_Direct,Men's Denim,54,52,2,51,2890.57,1396.6100000000001,0.9210526315789473,0.9078947368421053,0.08142105263157895,0.483
2024,28,Fall,NuOrder_Direct,Outerwear,58,58,0,54,4964.36,2200.4,1.0,0.8948461538461537,0.09476923076923077,0.443
2024,28,Fall,NuOrder_Direct,Seasonal Capsule,17,17,0,16,972.88,428.98,1.0,0.96875,0.1305,0.441
2024,28,Fall,NuOrder_Direct,Tops & Blouses,44,44,0,43,1252.0700000000002,660.57,1.0,0.9805,0.09525,0.528
2024,28,Fall,NuOrder_Direct,Women's Denim,85,81,4,81,4186.96,2155.04,0.9753333333333334,0.9278333333333334,0.07772222222222222,0.515
2024,28,Fall,Zappos,Accessories,29,15,14,15,449.9,292.0,0.2857142857142857,0.246,0.09671428571428572,0.649
2024,28,Fall,Zappos,Activewear,17,11,6,10,544.46,295.45,0.5714285714285714,0.5428571428571428,0.09071428571428572,0.543
2024,28,Fall,Zappos,Aerie Intimates,53,28,25,26,565.8199999999999,331.3,0.5,0.4514,0.06949999999999999,0.586
2024,28,Fall,Zappos,Graphic Tees,15,5,10,5,108.74,61.58,0.4,0.4,0.091,0.566
2024,28,Fall,Zappos,Loungewear,27,24,3,24,1001.6,529.9,0.8,0.8,0.0693,0.529
2024,28,Fall,Zappos,Men's Denim,19,8,11,8,522.33,256.86,0.625,0.625,0.058625,0.492
2024,28,Fall,Zappos,Outerwear,30,12,18,12,1169.15,552.9300000000001,0.5,0.5,0.08180000000000001,0.473
2024,28,Fall,Zappos,Seasonal Capsule,8,6,2,6,317.54,149.78,0.8333333333333334,0.8333333333333334,0.10049999999999999,0.472
2024,28,Fall,Zappos,Tops & Blouses,4,1,3,1,34.52,17.33,0.3333333333333333,0.3333333333333333,0.119,0.502
2024,28,Fall,Zappos,Women's Denim,33,6,27,5,337.2,192.95,0.14285714285714285,0.119,0.09185714285714286,0.572
2024,29,Fall,Amazon,Accessories,61,27,34,27,591.02,335.4,0.375,0.36112500000000003,0.09725,0.567
2024,29,Fall,Amazon,Activewear,57,32,25,32,1536.23,831.37,0.4848181818181818,0.4444545454545455,0.08854545454545454,0.541
2024,29,Fall,Amazon,Aerie Intimates,124,62,62,61,1370.55,727.0,0.3165,0.2996,0.0858,0.53
2024,29,Fall,Amazon,Graphic Tees,133,62,71,59,1251.14,715.2,0.4970769230769231,0.46192307692307694,0.09053846153846154,0.572
2024,29,Fall,Amazon,Loungewear,65,43,22,41,1842.98,969.97,0.7,0.6599,0.0777,0.526
2024,29,Fall,Amazon,Men's Denim,65,26,39,25,1499.1,697.86,0.3981666666666667,0.3819166666666667,0.0855,0.466
2024,29,Fall,Amazon,Outerwear,61,14,47,14,984.5699999999999,441.96,0.36875,0.356125,0.09075,0.449
2024,29,Fall,Amazon,Seasonal Capsule,35,35,0,34,2124.56,922.55,1.0,0.9857142857142858,0.12742857142857142,0.434
2024,29,Fall,Amazon,Tops & Blouses,50,38,12,34,1062.0,583.6,0.5,0.5,0.080875,0.55
2024,29,Fall,Amazon,Women's Denim,80,22,58,22,1110.01,534.41,0.2159090909090909,0.20163636363636364,0.09636363636363637,0.481
2024,29,Fall,Macy's,Accessories,107,75,32,73,1697.3700000000001,1040.68,0.7754666666666666,0.7478666666666667,0.09933333333333333,0.613
2024,29,Fall,Macy's,Activewear,140,120,20,115,5143.13,2708.92,0.8736842105263158,0.8152631578947368,0.08057894736842104,0.527
2024,29,Fall,Macy's,Aerie Intimates,115,77,38,72,1800.4399999999998,986.26,0.7812142857142856,0.7310714285714285,0.0762142857142857,0.548
2024,29,Fall,Macy's,Graphic Tees,166,81,85,80,1588.83,866.02,0.61815,0.59225,0.10605,0.545
2024,29,Fall,Macy's,Loungewear,112,66,46,64,2490.53,1310.1200000000001,0.6986875,0.6548125,0.081625,0.526
2024,29,Fall,Macy's,Men's Denim,127,96,31,95,5490.38,2707.17,0.708,0.6686,0.08231999999999999,0.493
2024,29,Fall,Macy's,Outerwear,83,51,32,50,4958.77,2185.75,0.7222857142857143,0.7100714285714286,0.09285714285714286,0.441
2024,29,Fall,Macy's,Seasonal Capsule,15,11,4,10,750.77,331.44000000000005,0.8333333333333334,0.8055,0.15466666666666665,0.441
2024,29,Fall,Macy's,Tops & Blouses,53,37,16,36,1107.4,588.13,0.75,0.7014166666666667,0.10083333333333333,0.531
2024,29,Fall,Macy's,Women's Denim,168,151,17,146,7433.7300000000005,3820.5,0.88484,0.8513200000000001,0.07444,0.514
2024,29,Fall,Nordstrom,Accessories,37,2,35,2,30.26,19.38,0.125,0.125,0.10825,0.64
2024,29,Fall,Nordstrom,Activewear,49,36,13,34,1681.98,904.14,0.7,0.6566,0.0863,0.538
2024,29,Fall,Nordstrom,Aerie Intimates,62,25,37,23,574.74,316.69,0.5237777777777778,0.4876666666666667,0.09288888888888888,0.551
2024,29,Fall,Nordstrom,Graphic Tees,86,24,62,24,525.18,304.96000000000004,0.369,0.3558823529411765,0.09688235294117648,0.581
2024,29,Fall,Nordstrom,Loungewear,32,15,17,14,675.94,361.48,0.5555555555555556,0.5555555555555556,0.08344444444444445,0.535
2024,29,Fall,Nordstrom,Men's Denim,56,38,18,36,2121.11,1042.1,0.6369285714285714,0.587,0.06742857142857143,0.491
2024,29,Fall,Nordstrom,Outerwear,68,40,28,38,3981.25,1902.27,0.6428571428571429,0.6315714285714286,0.09764285714285714,0.478
2024,29,Fall,Nordstrom,Seasonal Capsule,17,17,0,17,973.5,406.85,1.0,0.9642857142857143,0.14528571428571427,0.418
2024,29,Fall,Nordstrom,Tops & Blouses,57,46,11,45,1480.75,806.03,0.6153846153846154,0.582,0.10576923076923077,0.544
2024,29,Fall,Nordstrom,Women's Denim,134,86,48,83,4468.01,2369.11,0.5564782608695652,0.5104782608695652,0.08465217391304349,0.53
2024,29,Fall,NuOrder_Direct,Accessories,38,38,0,36,817.66,502.75,1.0,0.921111111111111,0.08566666666666667,0.615
2024,29,Fall,NuOrder_Direct,Activewear,36,36,0,35,1387.51,718.24,1.0,0.9833333333333334,0.07841666666666668,0.518
2024,29,Fall,NuOrder_Direct,Aerie Intimates,74,74,0,72,1746.58,968.18,1.0,0.965,0.08376923076923076,0.554
2024,29,Fall,NuOrder_Direct,Graphic Tees,81,81,0,79,1637.69,898.1,1.0,0.9117857142857143,0.09278571428571428,0.548
2024,29,Fall,NuOrder_Direct,Loungewear,55,51,4,51,1917.85,991.36,0.9592142857142857,0.9553571428571429,0.09135714285714285,0.517
2024,29,Fall,NuOrder_Direct,Men's Denim,57,55,2,55,3121.88,1499.22,0.9342105263157895,0.9166842105263159,0.08952631578947369,0.48
2024,29,Fall,NuOrder_Direct,Outerwear,56,55,1,53,4870.65,2171.48,0.9871538461538462,0.933076923076923,0.10099999999999999,0.446
2024,29,Fall,NuOrder_Direct,Seasonal Capsule,16,15,1,15,868.64,377.77,0.9285714285714286,0.9285714285714286,0.1392857142857143,0.435
2024,29,Fall,NuOrder_Direct,Tops & Blouses,38,33,5,32,964.09,505.62,0.8416666666666667,0.8297500000000001,0.09783333333333333,0.524
2024,29,Fall,NuOrder_Direct,Women's Denim,71,71,0,69,3478.5,1773.51,1.0,0.9482941176470587,0.08435294117647059,0.51
2024,29,Fall,Zappos,Accessories,25,10,15,9,282.09,180.98000000000002,0.21428571428571427,0.19642857142857142,0.10085714285714285,0.642
2024,29,Fall,Zappos,Activewear,32,26,6,26,1342.42,720.3700000000001,0.6666666666666666,0.6287777777777778,0.08488888888888889,0.537
2024,29,Fall,Zappos,Aerie Intimates,47,25,22,24,514.4300000000001,302.52,0.5555555555555556,0.5,0.060666666666666674,0.588
2024,29,Fall,Zappos,Graphic Tees,18,9,9,8,173.23000000000002,96.16999999999999,0.5,0.4666666666666666,0.0765,0.555
2024,29,Fall,Zappos,Loungewear,20,18,2,18,757.32,395.78,0.7777777777777778,0.75,0.07844444444444446,0.523
2024,29,Fall,Zappos,Men's Denim,23,10,13,10,651.1800000000001,316.6,0.625,0.625,0.0625,0.486
2024,29,Fall,Zappos,Outerwear,30,7,23,7,633.3499999999999,304.38,0.38181818181818183,0.38181818181818183,0.07927272727272727,0.481
2024,29,Fall,Zappos,Seasonal Capsule,6,4,2,4,201.89000000000001,92.42999999999999,0.75,0.75,0.10825,0.458
2024,29,Fall,Zappos,Tops & Blouses,4,1,3,1,34.95,17.76,0.3333333333333333,0.3333333333333333,0.11566666666666665,0.508
2024,29,Fall,Zappos,Women's Denim,32,5,27,5,328.35,184.1,0.14285714285714285,0.14285714285714285,0.10071428571428571,0.561
2024,30,Fall,Amazon,Accessories,70,39,31,38,854.72,511.91,0.4444444444444444,0.4358888888888889,0.085,0.599
2024,30,Fall,Amazon,Activewear,61,31,30,31,1457.59,784.24,0.4487272727272727,0.4235454545454545,0.09427272727272727,0.538
2024,30,Fall,Amazon,Aerie Intimates,147,75,72,72,1642.23,875.56,0.3214,0.281,0.0875,0.533
2024,30,Fall,Amazon,Graphic Tees,181,80,101,71,1515.13,866.0899999999999,0.4918571428571429,0.46114285714285713,0.09,0.572
2024,30,Fall,Amazon,Loungewear,75,49,26,46,2086.9700000000003,1102.8,0.7,0.6857,0.08259999999999999,0.528
2024,30,Fall,Amazon,Men's Denim,88,27,61,26,1630.4,770.6899999999999,0.391,0.3487692307692308,0.08123076923076923,0.473
2024,30,Fall,Amazon,Outerwear,48,10,38,10,735.79,324.92999999999995,0.36975,0.360875,0.095125,0.442
2024,30,Fall,Amazon,Seasonal Capsule,39,28,11,28,2076.9,895.1,0.8571428571428571,0.7794285714285715,0.14685714285714285,0.431
2024,30,Fall,Amazon,Tops & Blouses,52,40,12,39,1180.23,647.43,0.6395555555555555,0.6075555555555555,0.07755555555555554,0.549
2024,30,Fall,Amazon,Women's Denim,101,25,76,25,1260.75,598.54,0.19090909090909092,0.17481818181818182,0.10118181818181818,0.475
2024,30,Fall,Macy's,Accessories,107,70,37,68,1587.4,984.38,0.6964375,0.6488125,0.09475,0.62
2024,30,Fall,Macy's,Activewear,121,104,17,97,4266.35,2237.5,0.8465909090909091,0.8120454545454545,0.07968181818181819,0.524
2024,30,Fall,Macy's,Aerie Intimates,119,91,28,88,2122.14,1154.33,0.7842666666666667,0.7510666666666667,0.07693333333333333,0.544
2024,30,Fall,Macy's,Graphic Tees,184,88,96,87,1714.7,955.65,0.6545217391304348,0.6577391304347826,0.09465217391304348,0.557
2024,30,Fall,Macy's,Loungewear,128,87,41,85,3163.54,1677.3,0.7988500000000001,0.7782,0.07339999999999999,0.53
2024,30,Fall,Macy's,Men's Denim,143,116,27,109,6154.51,3007.29,0.7622962962962964,0.7202592592592593,0.0814074074074074,0.489
2024,30,Fall,Macy's,Outerwear,79,40,39,39,3922.94,1757.15,0.6622857142857143,0.6565000000000001,0.09914285714285713,0.448
2024,30,Fall,Macy's,Seasonal Capsule,15,11,4,11,803.43,354.45,0.8571428571428571,0.8571428571428571,0.15057142857142858,0.441
2024,30,Fall,Macy's,Tops & Blouses,60,44,16,42,1242.68,652.25,0.7645,0.7531666666666667,0.10675,0.525
2024,30,Fall,Macy's,Women's Denim,189,169,20,159,8033.25,4091.56,0.88692,0.8441200000000001,0.0816,0.509
2024,30,Fall,Nordstrom,Accessories,38,8,30,8,169.74,110.61999999999999,0.2222222222222222,0.20633333333333334,0.108,0.652
2024,30,Fall,Nordstrom,Activewear,56,45,11,44,2187.86,1184.71,0.7833333333333333,0.7574166666666667,0.07841666666666668,0.541
2024,30,Fall,Nordstrom,Aerie Intimates,65,30,35,27,647.4,357.76,0.6,0.5607,0.08170000000000001,0.553
2024,30,Fall,Nordstrom,Graphic Tees,111,37,74,37,834.05,480.01,0.4206111111111111,0.404,0.09372222222222222,0.576
2024,30,Fall,Nordstrom,Loungewear,46,28,18,28,1227.84,670.62,0.7436153846153846,0.734,0.06361538461538462,0.546
2024,30,Fall,Nordstrom,Men's Denim,52,35,17,35,2069.71,1011.29,0.6416666666666667,0.6114666666666667,0.07353333333333333,0.489
2024,30,Fall,Nordstrom,Outerwear,66,27,39,25,2592.26,1255.68,0.42857142857142855,0.416,0.09792857142857143,0.484
2024,30,Fall,Nordstrom,Seasonal Capsule,18,14,4,14,910.4200000000001,382.72,0.9,0.9,0.142625,0.42
2024,30,Fall,Nordstrom,Tops & Blouses,67,51,16,50,1626.05,890.58,0.5365714285714286,0.48514285714285715,0.1005,0.548
2024,30,Fall,Nordstrom,Women's Denim,106,51,55,48,2513.44,1312.6,0.5014347826086957,0.4715217391304348,0.08886956521739131,0.522
2024,30,Fall,NuOrder_Direct,Accessories,49,47,2,47,1064.28,653.1800000000001,0.9667,0.9217000000000001,0.0902,0.614
2024,30,Fall,NuOrder_Direct,Activewear,47,47,0,43,1794.7,936.92,1.0,0.9297857142857142,0.07585714285714286,0.522
2024,30,Fall,NuOrder_Direct,Aerie Intimates,81,81,0,79,1896.54,1047.78,1.0,0.9446666666666667,0.07386666666666668,0.552
2024,30,Fall,NuOrder_Direct,Graphic Tees,96,92,4,87,1788.1100000000001,983.57,0.9818823529411764,0.9278235294117647,0.08929411764705883,0.55
2024,30,Fall,NuOrder_Direct,Loungewear,61,56,5,53,1930.76,996.33,0.9609375,0.9359999999999999,0.090375,0.516
2024,30,Fall,NuOrder_Direct,Men's Denim,64,62,2,60,3348.9300000000003,1619.21,0.9365238095238096,0.8991904761904761,0.0869047619047619,0.484
2024,30,Fall,NuOrder_Direct,Outerwear,53,50,3,48,4528.37,2022.28,0.9307692307692308,0.8985384615384616,0.10192307692307692,0.447
2024,30,Fall,NuOrder_Direct,Seasonal Capsule,16,16,0,16,892.52,377.58000000000004,1.0,1.0,0.15257142857142858,0.423
2024,30,Fall,NuOrder_Direct,Tops & Blouses,48,47,1,43,1233.98,643.4399999999999,0.9615384615384616,0.9505384615384614,0.0983076923076923,0.521
2024,30,Fall,NuOrder_Direct,Women's Denim,70,65,5,63,3192.43,1614.8,0.9632352941176471,0.9222941176470588,0.09294117647058824,0.506
2024,30,Fall,Zappos,Accessories,25,8,17,8,282.16,180.96,0.14285714285714285,0.14285714285714285,0.10528571428571429,0.641
2024,30,Fall,Zappos,Activewear,27,17,10,17,868.18,465.99,0.5555555555555556,0.5062222222222222,0.08522222222222223,0.537
2024,30,Fall,Zappos,Aerie Intimates,40,22,18,22,465.32,269.87,0.625,0.56875,0.07050000000000001,0.58
2024,30,Fall,Zappos,Graphic Tees,18,8,10,7,151.92,83.88,0.44449999999999995,0.4111666666666667,0.076,0.552
2024,30,Fall,Zappos,Loungewear,27,23,4,23,892.61,471.36,0.775,0.775,0.07649999999999998,0.528
2024,30,Fall,Zappos,Men's Denim,21,9,12,9,584.23,283.97,0.625,0.625,0.06425,0.486
2024,30,Fall,Zappos,Outerwear,26,6,20,6,521.87,252.69,0.36363636363636365,0.36363636363636365,0.083,0.484
2024,30,Fall,Zappos,Seasonal Capsule,7,5,2,5,269.94,124.64,0.8,0.8,0.11639999999999999,0.462
2024,30,Fall,Zappos,Tops & Blouses,4,1,3,1,34.4,17.21,0.3333333333333333,0.3333333333333333,0.12966666666666668,0.5
2024,30,Fall,Zappos,Women's Denim,30,5,25,5,327.95,183.7,0.14285714285714285,0.14285714285714285,0.10314285714285713,0.56
2024,31,Fall,Amazon,Accessories,64,34,30,32,720.3,431.42,0.375,0.35075,0.097125,0.599
2024,31,Fall,Amazon,Activewear,70,20,50,17,718.1700000000001,377.67,0.2727272727272727,0.23436363636363639,0.105,0.526
2024,31,Fall,Amazon,Aerie Intimates,135,61,74,58,1305.87,685.28,0.2629,0.251,0.093,0.525
2024,31,Fall,Amazon,Graphic Tees,191,100,91,94,1994.82,1123.28,0.5322666666666667,0.49166666666666664,0.089,0.563
2024,31,Fall,Amazon,Loungewear,71,46,25,46,2071.79,1088.04,0.6875,0.6357999999999999,0.0863,0.525
2024,31,Fall,Amazon,Men's Denim,95,40,55,37,2300.12,1085.6799999999998,0.4415714285714286,0.42857142857142855,0.08092857142857143,0.472
2024,31,Fall,Amazon,Outerwear,65,20,45,20,1448.17,648.55,0.443125,0.42925,0.10025,0.448
2024,31,Fall,Amazon,Seasonal Capsule,25,14,11,14,899.86,396.53,0.5476666666666666,0.5476666666666666,0.11633333333333333,0.441
2024,31,Fall,Amazon,Tops & Blouses,64,19,45,18,487.57,251.19,0.4722222222222222,0.4722222222222222,0.08611111111111111,0.515
2024,31,Fall,Amazon,Women's Denim,94,31,63,29,1413.9,687.8,0.28125,0.2685,0.09625,0.486
2024,31,Fall,Macy's,Accessories,110,85,25,81,1805.01,1113.16,0.8038125,0.7725625,0.1005,0.617
2024,31,Fall,Macy's,Activewear,120,101,19,98,4384.27,2291.5,0.8248260869565217,0.8059565217391303,0.08173913043478262,0.523
2024,31,Fall,Macy's,Aerie Intimates,154,128,26,124,2988.2400000000002,1607.69,0.7585,0.7405,0.08737500000000001,0.538
2024,31,Fall,Macy's,Graphic Tees,200,110,90,109,2136.42,1188.7,0.6764166666666668,0.662625,0.09875,0.556
2024,31,Fall,Macy's,Loungewear,112,71,41,66,2438.05,1278.96,0.7339,0.7178,0.08,0.525
2024,31,Fall,Macy's,Men's Denim,154,125,29,121,6840.9,3334.02,0.7559642857142858,0.6968571428571428,0.08703571428571429,0.487
2024,31,Fall,Macy's,Outerwear,54,34,20,33,3187.96,1373.8200000000002,0.6835384615384614,0.6568461538461539,0.096,0.431
2024,31,Fall,Macy's,Seasonal Capsule,14,10,4,10,777.19,345.48,0.8,0.7714000000000001,0.1376,0.445
2024,31,Fall,Macy's,Tops & Blouses,59,41,18,41,1247.92,665.65,0.7125,0.7125,0.10941666666666666,0.533
2024,31,Fall,Macy's,Women's Denim,160,130,30,127,6359.87,3214.5,0.7942307692307692,0.7729230769230769,0.08596153846153845,0.505
2024,31,Fall,Nordstrom,Accessories,47,11,36,10,205.79,131.58,0.25922222222222224,0.23455555555555557,0.11022222222222222,0.639
2024,31,Fall,Nordstrom,Activewear,58,44,14,44,2242.05,1215.6100000000001,0.7307692307692307,0.7046923076923076,0.0716923076923077,0.542
2024,31,Fall,Nordstrom,Aerie Intimates,65,28,37,28,671.55,369.34000000000003,0.4857,0.42910000000000004,0.0906,0.55
2024,31,Fall,Nordstrom,Graphic Tees,96,40,56,39,841.69,479.47,0.42105263157894735,0.4039473684210526,0.09926315789473683,0.57
2024,31,Fall,Nordstrom,Loungewear,44,27,17,26,1107.18,604.01,0.7179230769230769,0.7179230769230769,0.07161538461538461,0.546
2024,31,Fall,Nordstrom,Men's Denim,52,32,20,31,1892.6,934.01,0.6333333333333333,0.6259333333333333,0.07980000000000001,0.494
2024,31,Fall,Nordstrom,Outerwear,61,30,31,30,3068.98,1458.8300000000002,0.4322307692307692,0.43153846153846154,0.09876923076923078,0.475
2024,31,Fall,Nordstrom,Seasonal Capsule,15,14,1,13,837.0999999999999,366.81,0.9166666666666666,0.875,0.10516666666666667,0.438
2024,31,Fall,Nordstrom,Tops & Blouses,56,37,19,35,1102.28,599.43,0.4644285714285714,0.45128571428571423,0.10457142857142857,0.544
2024,31,Fall,Nordstrom,Women's Denim,136,70,66,68,3540.23,1827.51,0.5362608695652173,0.5235217391304348,0.09621739130434782,0.516
2024,31,Fall,NuOrder_Direct,Accessories,44,43,1,41,930.68,569.13,0.9800000000000001,0.8987999999999999,0.0956,0.612
2024,31,Fall,NuOrder_Direct,Activewear,47,47,0,46,1884.91,976.49,1.0,0.9809333333333333,0.0742,0.518
2024,31,Fall,NuOrder_Direct,Aerie Intimates,93,93,0,89,2113.72,1163.9199999999998,1.0,0.9516666666666667,0.08233333333333333,0.551
2024,31,Fall,NuOrder_Direct,Graphic Tees,90,90,0,86,1773.98,974.74,1.0,0.9200555555555555,0.08994444444444444,0.549
2024,31,Fall,NuOrder_Direct,Loungewear,59,57,2,55,1959.2,1009.17,0.982125,0.9331875000000001,0.093125,0.515
2024,31,Fall,NuOrder_Direct,Men's Denim,58,56,2,55,3063.19,1471.82,0.9404761904761905,0.9336666666666666,0.08885714285714286,0.48
2024,31,Fall,NuOrder_Direct,Outerwear,43,42,1,39,3730.2400000000002,1640.74,0.9583333333333334,0.8833333333333333,0.09699999999999999,0.44
2024,31,Fall,NuOrder_Direct,Seasonal Capsule,11,11,0,11,739.55,315.67,1.0,1.0,0.1456,0.427
2024,31,Fall,NuOrder_Direct,Tops & Blouses,48,47,1,47,1344.41,698.66,0.9871538461538462,0.9743846153846154,0.10392307692307692,0.52
2024,31,Fall,NuOrder_Direct,Women's Denim,82,79,3,75,3772.1800000000003,1906.3600000000001,0.962,0.9315789473684211,0.09036842105263158,0.505
2024,31,Fall,Zappos,Accessories,21,7,14,7,246.61,158.06,0.14285714285714285,0.14285714285714285,0.10471428571428572,0.641
2024,31,Fall,Zappos,Activewear,26,18,8,18,893.5999999999999,470.69000000000005,0.6,0.6,0.0879,0.527
2024,31,Fall,Zappos,Aerie Intimates,40,21,19,20,425.15999999999997,246.01,0.5625,0.516625,0.07050000000000001,0.579
2024,31,Fall,Zappos,Graphic Tees,18,6,12,6,131.04,71.31,0.3333333333333333,0.3333333333333333,0.08316666666666667,0.544
2024,31,Fall,Zappos,Loungewear,30,25,5,24,924.15,489.66,0.7045454545454546,0.7045454545454546,0.077,0.53
2024,31,Fall,Zappos,Men's Denim,18,6,12,6,384.54,188.65,0.5,0.5,0.065625,0.491
2024,31,Fall,Zappos,Outerwear,25,6,19,6,514.37,245.19,0.4,0.4,0.0774,0.477
2024,31,Fall,Zappos,Seasonal Capsule,8,6,2,6,304.73,141.77,0.8333333333333334,0.8333333333333334,0.10316666666666667,0.465
2024,31,Fall,Zappos,Tops & Blouses,4,1,3,1,34.97,17.78,0.3333333333333333,0.3333333333333333,0.12266666666666666,0.508
2024,31,Fall,Zappos,Women's Denim,33,6,27,6,399.42,226.32,0.14285714285714285,0.1142857142857143,0.10228571428571429,0.567
2024,32,Fall,Amazon,Accessories,74,41,33,37,810.97,477.45,0.4444444444444444,0.4041111111111111,0.10377777777777777,0.589
2024,32,Fall,Amazon,Activewear,68,23,45,23,1013.76,533.28,0.316,0.3051818181818182,0.10727272727272727,0.526
2024,32,Fall,Amazon,Aerie Intimates,215,113,102,110,3025.64,1643.22,0.36272727272727273,0.3481818181818182,0.09209090909090908,0.543
2024,32,Fall,Amazon,Graphic Tees,156,75,81,71,1490.01,844.35,0.49446666666666667,0.4597333333333333,0.0894,0.567
2024,32,Fall,Amazon,Loungewear,59,35,24,33,1449.0900000000001,750.77,0.6333,0.58,0.0903,0.518
2024,32,Fall,Amazon,Men's Denim,72,30,42,29,1808.28,859.28,0.5333333333333333,0.5139333333333334,0.07953333333333333,0.475
2024,32,Fall,Amazon,Outerwear,52,10,42,10,642.5699999999999,271.08000000000004,0.266875,0.2655,0.10350000000000001,0.422
2024,32,Fall,Amazon,Seasonal Capsule,31,20,11,18,1251.17,566.54,0.625,0.5862499999999999,0.10525,0.453
2024,32,Fall,Amazon,Tops & Blouses,46,12,34,12,336.98999999999995,171.69,0.37033333333333335,0.35644444444444445,0.08977777777777779,0.509
2024,32,Fall,Amazon,Women's Denim,140,58,82,56,2656.65,1357.57,0.32569230769230767,0.2876153846153846,0.09123076923076923,0.511
2024,32,Fall,Macy's,Accessories,98,76,22,71,1561.16,954.6899999999999,0.80925,0.792375,0.1041875,0.612
2024,32,Fall,Macy's,Activewear,147,129,18,120,5242.73,2755.7,0.8635416666666668,0.78925,0.08241666666666667,0.526
2024,32,Fall,Macy's,Aerie Intimates,178,139,39,133,3513.65,1932.6299999999999,0.8482352941176471,0.7931764705882353,0.08635294117647059,0.55
